prev_Asl,prev_Ash,beta,epsilon,psi,sigma,nu,mu,rho,eta,kappa,notifiedprev
0.013326243,0.00785937,0.331382437,0.273357333,0.196123766,94.79115463,2.690800456,47.884299,52.40443226,0.447933697,1,0.38
0.005391372,0.010670369,0.287359636,0.672335742,0.232472423,70.36364578,2.245773816,169.4100537,52.45769682,0.442580929,1,0.38
0.009455386,0.011380421,0.229869044,0.502676342,0.263386478,88.78233722,1.510913917,24.75618834,52.01599421,0.442759865,1,0.38
0.007921042,0.008183599,0.304595288,0.409319018,0.240294404,94.2787446,2.373848545,37.51177239,49.28412089,0.444494448,1,0.38
0.005103908,0.014624264,0.209032665,0.318311366,0.203205658,64.71946349,1.302636361,52.39159185,47.88745979,0.449468252,1,0.38
0.011234854,0.007989047,0.253750345,0.515447807,0.266485193,62.0923255,1.715565453,125.3479508,56.64335406,0.443761452,1,0.38
0.011470789,0.009505207,0.224733835,0.300807711,0.143457878,60.71131811,1.530758359,219.7900917,48.2052008,0.453816298,1,0.38
0.010572967,0.009494801,0.308423276,0.279420768,0.244108822,66.76545422,2.331512251,206.2792545,65.12319895,0.444890951,1,0.38
0.000488287,0.008313503,0.433551778,0.204164001,0.398461197,54.79455211,3.102038405,163.6603808,54.80946428,0.437025538,1,0.38
0.010356501,0.009689359,0.268593192,0.144332843,0.258872003,114.0439632,1.730051278,152.5720981,45.17547638,0.443377366,1,0.38
0.010864345,0.008648262,0.261901369,0.620405799,0.215935167,90.00785615,1.918399822,114.7960275,44.04763958,0.444703041,1,0.38
0.005269892,0.010034457,0.298880824,0.603709255,0.285852225,50.31865391,2.312172559,104.7483983,48.8953295,0.440666772,1,0.38
0.006017869,0.012901464,0.224419964,0.732742227,0.22705658,80.43828239,1.515738629,73.51742131,50.94744288,0.446322163,1,0.38
0.005388023,0.012659296,0.276406731,0.564562055,0.227578801,74.29532246,2.114718494,328.605058,53.22042234,0.445021464,1,0.38
0.017547598,0.003855565,0.347228137,0.239571231,0.277700851,70.52352565,2.64314893,73.44891532,44.32290889,0.441696166,1,0.38
0.011739486,0.011332102,0.226646799,0.426190538,0.184399991,48.3325738,1.537567511,133.9513868,42.01581872,0.451375867,1,0.38
0.009676935,0.011498067,0.228504511,0.722111967,0.208611354,105.0882169,1.529288405,94.38305351,50.91349657,0.447515979,1,0.38
0.005274721,0.01098226,0.252986568,0.460041849,0.326637085,52.20302796,1.570524555,106.9451415,47.92964674,0.439870582,1,0.38
0.003072411,0.009639917,0.350816209,0.394759696,0.297364811,58.3318504,2.778251187,71.72968047,39.80387496,0.442392593,1,0.38
0.009334902,0.009119949,0.276561853,0.638163772,0.23605097,88.30844504,2.065117688,120.3547513,57.47385288,0.442858907,1,0.38
0.009592594,0.009026493,0.285874001,0.256816803,0.205288964,76.52403639,2.098717345,252.1860038,53.71444142,0.445195085,1,0.38
0.006672486,0.012927111,0.265370822,0.668726329,0.177865325,71.79532832,2.095210898,98.14500717,41.01940652,0.449957375,1,0.38
0.010627565,0.008052868,0.326028282,0.531769611,0.228777378,101.7400314,2.675665102,77.13591737,44.39554713,0.443362992,1,0.38
0.006222135,0.005798932,0.456945575,0.48977751,0.343075975,48.4694185,4.032771233,76.41678067,60.65743954,0.435851601,1,0.38
0.004972267,0.012169326,0.28277947,0.195100027,0.271904125,53.77800314,1.963440363,175.7225565,47.79674218,0.442777576,1,0.38
0.015336173,0.005601556,0.339979731,0.502019665,0.264134231,73.72405438,2.743981095,304.5913552,50.39472446,0.443101366,1,0.38
0.006694178,0.013754004,0.194868608,0.307165494,0.270799791,57.12649812,1.045480664,74.496844,64.6846097,0.446274773,1,0.38
0.008982776,0.014883568,0.180677815,0.615772005,0.17842494,85.78125259,1.024699327,75.05518934,49.19758759,0.449377692,1,0.38
0.009950595,0.006506716,0.435388715,0.0563192,0.24506989,83.14373636,3.563098243,427.541116,56.05550843,0.442435391,1,0.38
0.009418095,0.008280208,0.310475977,0.482716795,0.255208483,78.99155226,2.358789379,195.5233381,41.17639433,0.442380259,1,0.38
0.012122248,0.009083361,0.243860281,0.518028407,0.2475434,90.8403255,1.709932713,16.16768246,58.06782498,0.446175519,1,0.38
0.008160551,0.006429765,0.354599947,0.607387029,0.304735973,92.18640916,2.764928985,210.1138908,53.53151189,0.440543354,1,0.38
0.016457548,0.006431497,0.233952961,0.446155643,0.195982119,70.01897313,1.550610503,350.3201128,53.91698005,0.44803411,1,0.38
0.002889733,0.017040594,0.197182948,0.530133747,0.238988666,108.1174745,1.101856044,316.530965,49.20067914,0.446920891,1,0.38
0.006856731,0.01406088,0.209806154,0.225287726,0.176934289,78.65624196,1.271287603,64.42534573,46.84920975,0.451384998,1,0.38
0.020732907,0.00283954,0.370948329,0.402282412,0.242538235,51.04815051,3.223380338,158.9086343,51.17902934,0.440446743,1,0.38
0.005606762,0.011757113,0.274488252,0.026792632,0.212902664,124.1538474,1.847586792,82.23194347,49.82783067,0.447581199,1,0.38
0.007612093,0.011034271,0.226832268,0.482067361,0.205758366,101.8389218,1.487484121,42.26554518,50.89508575,0.446394576,1,0.38
0.010767364,0.007712208,0.274070653,0.519964203,0.259573246,91.69825878,1.937517117,210.1247306,54.45977721,0.443270402,1,0.38
0.005429297,0.008624923,0.311967913,0.465973968,0.30871683,90.01677838,2.203697505,210.7687574,57.37955777,0.439191355,1,0.38
0.011460919,0.007588591,0.299096935,0.5501301,0.22571998,58.02276141,2.391781939,107.5638267,55.38061971,0.444028116,1,0.38
0.011596723,0.008308292,0.36399645,0.582692908,0.204820257,69.07926105,3.329899748,120.4811071,53.33842055,0.443309632,1,0.38
0.010938833,0.00612762,0.362701457,0.507676826,0.312328624,88.49948302,3.08479844,18.86623892,49.64652104,0.44087474,1,0.38
0.011024661,0.00972022,0.219592519,0.524352733,0.353193887,65.07439007,1.623748315,4.404491663,42.34679099,0.443438485,1,0.38
0.010973033,0.00844933,0.261060128,0.692852007,0.205798721,69.72694528,1.981061213,74.20381186,50.98781983,0.446809743,1,0.38
0.010574536,0.015273899,0.155299045,0.573972007,0.1083137,82.64111159,0.720651237,236.3184058,48.58299867,0.457007333,1,0.38
0.010136999,0.013848679,0.171161584,0.575165091,0.11026963,86.33421505,0.909423524,200.9199777,48.06447453,0.4577985,1,0.38
0.008586039,0.016714393,0.195497694,0.695384363,0.138439527,93.69175866,1.244000856,176.8697141,56.86232861,0.455071164,1,0.38
0.000964676,0.014982652,0.243299454,0.676518245,0.269932705,71.30947866,1.727660132,36.14289981,56.33429291,0.443212695,1,0.38
0.00690096,0.00411372,0.460199739,0.309603474,0.437660225,95.75285087,3.054914369,96.76071676,50.07883666,0.433263821,1,0.38
0.007688282,0.007991062,0.381524659,0.133336132,0.258504874,127.3916107,2.951029663,86.48446031,56.70827064,0.441223757,1,0.38
0.01052358,0.008555479,0.330303905,0.415752406,0.229130284,128.1023784,2.594917809,222.9284147,51.65114727,0.443888782,1,0.38
0.004598023,0.008960563,0.370471007,0.525444812,0.296653156,59.79898599,2.99544635,243.3710453,53.2731681,0.438797675,1,0.38
0.013095912,0.007274898,0.308880402,0.451994746,0.246379399,85.47661553,2.4017562,81.54084258,43.0708907,0.441588818,1,0.38
0.015487734,0.006062652,0.326746364,0.178957252,0.187732998,49.08380732,2.675739673,243.8883781,48.48043597,0.445897409,1,0.38
0.00770683,0.008252004,0.416445889,0.013456107,0.265091592,98.2711826,3.227501387,146.4254157,51.78945108,0.44132152,1,0.38
0.011875662,0.006768935,0.311294206,0.595796282,0.265052728,71.40888016,2.493809931,31.21225707,56.9228726,0.441096264,1,0.38
0.015948665,0.005361428,0.325228656,0.180585126,0.260051719,85.42901842,2.406612201,48.54123088,44.2264054,0.441900065,1,0.38
0.01240648,0.004808481,0.344386091,0.547013604,0.311387255,74.48308931,2.681349308,117.802863,49.97992129,0.438220347,1,0.38
0.007417563,0.008302005,0.27122878,0.285563097,0.317891652,69.19070633,1.682667862,179.3877327,53.11360283,0.441809847,1,0.38
0.007675215,0.01994891,0.145101826,0.812182005,0.137758782,70.98115255,0.596706912,191.0136662,52.334037,0.455797957,1,0.38
0.006264212,0.009116704,0.310762763,0.304479893,0.201897757,93.11872235,2.370418914,178.8202473,46.87201257,0.445291612,1,0.38
0.004908232,0.010072344,0.308518802,0.501150528,0.271435518,93.60814231,2.281210544,202.7211268,63.2092122,0.443002147,1,0.38
0.006784485,0.013069811,0.207715797,0.339083334,0.195238907,71.08924794,1.295850229,304.6546307,45.05168952,0.452440701,1,0.38
0.009819348,0.010350256,0.279039955,0.205168188,0.230715528,82.07798839,1.961943541,136.8088797,55.06905994,0.446607348,1,0.38
0.013406216,0.00598029,0.345630202,0.184968634,0.226659688,84.18577029,2.677202083,120.8272568,52.11165104,0.441356717,1,0.38
0.008385081,0.010776233,0.275567026,0.139309396,0.246395387,117.9116828,1.842961061,75.26527482,54.12530854,0.443046687,1,0.38
0.008129507,0.016426906,0.169834368,0.657105234,0.148777869,80.75799621,0.922723107,148.4067299,53.01578365,0.45705301,1,0.38
0.009684498,0.008661038,0.307364794,0.496108935,0.235308823,111.9293595,2.372608421,89.08791248,61.7803316,0.445818924,1,0.38
0.006914127,0.011432829,0.237530268,0.632410133,0.264550849,63.8174235,1.621135201,256.099785,64.1636934,0.443845558,1,0.38
0.007208545,0.012480658,0.239736182,0.251997529,0.236813686,128.6413201,1.501507283,64.51981663,61.2142106,0.447174601,1,0.38
0.012178768,0.010424704,0.242254144,0.098317365,0.221655149,66.11615682,1.583365022,30.49220991,49.96889858,0.450512048,1,0.38
0.012550856,0.0049001,0.348066714,0.440758001,0.286839552,88.28626466,2.854013619,22.45527628,59.71510531,0.440310922,1,0.38
0.006941616,0.015232171,0.188435505,0.528682815,0.187560665,68.31360676,1.089407249,96.23510855,54.30491656,0.44913319,1,0.38
0.010455152,0.012349635,0.199739203,0.544929968,0.154482155,84.38617245,1.261174722,231.8405592,53.30523206,0.449922063,1,0.38
0.010342163,0.009829328,0.25714239,0.444321926,0.221095183,81.51614215,1.830674684,40.62768247,48.02644202,0.445820716,1,0.38
0.01089858,0.00923302,0.224136771,0.691374932,0.206506556,68.77300362,1.506901278,144.5340684,52.386057,0.448176529,1,0.38
0.010931174,0.014506911,0.163584,0.541871828,0.114293497,72.25245474,0.82722401,133.6051446,49.83099043,0.457157109,1,0.38
0.008401108,0.007977807,0.320869848,0.435493341,0.272593732,81.24825166,2.416133446,189.764896,53.94881538,0.441694324,1,0.38
0.017006974,0.002159618,0.524480233,0.16504134,0.285658267,73.17902826,4.557130908,190.7385148,51.37014421,0.438131976,1,0.38
0.007348155,0.011130231,0.242875654,0.186666422,0.254853007,67.26981216,1.559514321,80.8131807,62.35701983,0.446352775,1,0.38
0.010568372,0.008091554,0.317127796,0.522998957,0.229931692,80.35649519,2.58093157,168.6120356,51.82374127,0.443004752,1,0.38
0.008502217,0.011824858,0.262319679,0.293057248,0.242656195,65.90793826,1.802225736,138.5613146,58.81217303,0.444585353,1,0.38
0.010225094,0.017063552,0.138871613,0.473460768,0.085645129,71.17191545,0.563986083,130.6143567,59.91220221,0.460123711,1,0.38
0.008435759,0.009858512,0.299953296,0.629337079,0.244228551,95.18704823,2.344322463,121.3032098,46.69170148,0.442814394,1,0.38
0.008802293,0.012323824,0.206891678,0.407040044,0.259879866,53.6596012,1.233476824,30.9082831,52.2027658,0.446537116,1,0.38
0.006422998,0.009768802,0.305974899,0.087876208,0.266871654,82.4376597,2.107579593,216.386958,53.54251751,0.44481715,1,0.38
0.009572143,0.005120873,0.455019673,0.029625263,0.303294102,57.04656406,3.671140577,274.4541319,61.10170969,0.438818852,1,0.38
0.003814366,0.013608126,0.226981321,0.510004244,0.246861547,90.86873013,1.442108485,105.0563422,53.00983142,0.443645231,1,0.38
0.006482661,0.010540298,0.27399665,0.228090498,0.271132607,61.30221646,1.874801811,62.995742,59.2446479,0.445271765,1,0.38
0.005329204,0.013400531,0.23784753,0.433088266,0.23381518,39.52828136,1.617793391,150.1128178,64.63184303,0.443354541,1,0.38
0.006447809,0.016869296,0.199459441,0.204776897,0.179276899,75.12812466,1.182958869,129.0801805,53.44537753,0.451546914,1,0.38
0.008480747,0.007626614,0.334570946,0.630597042,0.29664847,88.69211649,2.578409396,135.810606,50.05875509,0.437139485,1,0.38
0.008523674,0.01833043,0.176965985,0.686881997,0.171339555,75.30757864,1.008575931,243.7436341,45.30740867,0.45452646,1,0.38
0.006477211,0.011313691,0.26961138,0.699212458,0.201443601,119.4571379,2.084190211,72.14474006,57.90925079,0.445086613,1,0.38
0.007676812,0.009225637,0.300729357,0.605225503,0.241048698,91.52430844,2.35203966,196.1686574,33.03295342,0.444697369,1,0.38
0.007359845,0.007759089,0.307944941,0.616152578,0.325850791,81.79094488,2.154310112,135.7676793,52.9796012,0.437688021,1,0.38
0.009781101,0.00736383,0.367702399,0.094012749,0.206357524,80.44926095,2.978439173,294.7025098,50.18712067,0.447120762,1,0.38
0.008566695,0.013820575,0.194378201,0.345648891,0.187612051,122.612762,1.114601423,173.3500968,57.21467347,0.451714171,1,0.38
0.008770961,0.006612314,0.426925048,0.45644736,0.276833314,85.46347334,3.65251701,291.3003122,45.3790994,0.439768271,1,0.38
0.009698401,0.00670308,0.345299997,0.517144157,0.246108624,60.39422512,2.916796158,160.0223538,49.85568678,0.442315416,1,0.38
0.008941546,0.016246307,0.151555022,0.730125255,0.13705099,82.01494801,0.678341228,82.09251091,53.73564574,0.457206859,1,0.38
0.007670763,0.01202126,0.229687774,0.221410811,0.239492821,84.36411919,1.385539072,108.8512524,46.41100801,0.447050633,1,0.38
0.003098194,0.011355436,0.319037596,0.239262783,0.278341752,67.07941008,2.344479318,130.3043352,53.27133858,0.440688472,1,0.38
0.005771349,0.008737113,0.351474433,0.608093073,0.351860675,93.58270699,2.577438485,177.6051275,64.9023327,0.436818911,1,0.38
0.004891015,0.010398233,0.359616209,0.436059802,0.279979056,81.64972813,2.841061489,149.0031818,48.06795107,0.440081734,1,0.38
0.012202551,0.011390415,0.214522576,0.733638895,0.219176113,83.78767415,1.373461588,174.7210004,49.47936113,0.446619129,1,0.38
0.012179806,0.009354948,0.264204531,0.605994294,0.228355991,71.7923918,1.958705279,156.2448605,47.4520084,0.443696233,1,0.38
0.007408381,0.010706202,0.251707883,0.5248262,0.252968591,65.77970395,1.748377222,163.6037099,49.42988183,0.443912666,1,0.38
0.011714788,0.006686958,0.406114338,0.10238917,0.271724362,102.3006226,3.315175934,27.31763861,46.33125412,0.439842253,1,0.38
0.014499459,0.005421844,0.353284642,0.443590709,0.280608991,90.09968629,2.755986213,86.9106641,58.01252798,0.440175377,1,0.38
0.008129507,0.016426906,0.169834368,0.657105234,0.148777869,80.75799621,0.922723107,148.4067299,53.01578365,0.45705301,1,0.38
0.017805062,0.005051564,0.348266637,0.205637756,0.228600806,55.39778896,2.828146426,133.2299782,53.20006183,0.442589098,1,0.38
0.012738052,0.010678039,0.207655125,0.318580128,0.180116641,70.01945061,1.287885974,42.92239941,44.07494503,0.453000647,1,0.38
0.012442847,0.006147431,0.381078971,0.403830002,0.280027564,68.76822653,3.137237854,90.09805271,53.44429993,0.438755304,1,0.38
0.012162905,0.007773411,0.250153609,0.546991242,0.237127211,62.13857634,1.779179563,127.887839,44.17238585,0.443941994,1,0.38
0.010102343,0.010774859,0.225196259,0.727326114,0.226480952,85.93005963,1.506732516,217.6086099,50.82071656,0.448367123,1,0.38
0.009803989,0.01090292,0.270949215,0.299047566,0.22028719,89.36592842,1.913967637,250.7929235,53.54414454,0.447293204,1,0.38
0.011700579,0.009949938,0.231808449,0.388243384,0.189693437,62.30448148,1.580241652,58.88947466,50.49275465,0.447983797,1,0.38
0.003992031,0.014251036,0.221992804,0.568173888,0.210267016,93.17852998,1.464470762,83.0613108,53.42974289,0.450328825,1,0.38
0.007956381,0.013990251,0.20830799,0.253554339,0.185241922,97.48958114,1.252650636,58.01640931,58.42597161,0.448960078,1,0.38
0.007668526,0.010457777,0.265203698,0.181021527,0.214664244,73.17455678,1.823196826,162.2671804,47.17107683,0.445068259,1,0.38
0.001119874,0.013570846,0.249006502,0.632787307,0.271324069,109.5835397,1.65644551,213.2926199,51.41721623,0.442861696,1,0.38
0.007736576,0.0102398,0.319700375,0.413672867,0.251074469,121.6795694,2.406621688,165.970472,50.29905341,0.441641702,1,0.38
0.010408081,0.01093745,0.223485832,0.548113222,0.267162189,58.67136251,1.393252102,172.2178386,51.09574811,0.443234731,1,0.38
0.009424406,0.007596411,0.355606788,0.597423289,0.316987391,39.80795055,3.064134269,74.80347134,47.59686971,0.441500608,1,0.38
0.009415975,0.010820459,0.227910532,0.373180429,0.190466382,95.72712896,1.47640485,149.1202831,56.26315751,0.45184035,1,0.38
0.010390974,0.010259926,0.26624985,0.599861549,0.226009502,74.5225467,1.980025215,288.0019154,46.9987628,0.446342543,1,0.38
0.00517387,0.012793001,0.2202131,0.498244048,0.229496604,74.57877126,1.388060139,182.626607,60.31157574,0.449626736,1,0.38
0.01469236,0.004878022,0.321186605,0.500357615,0.322677762,66.38846315,2.371970642,77.27769204,52.27816211,0.437063343,1,0.38
0.012003849,0.011570387,0.236500199,0.343751664,0.144149654,111.9371928,1.629290883,142.9916764,66.93868059,0.452811968,1,0.38
0.012260307,0.005886881,0.427637722,0.106261805,0.299163661,104.0693568,3.279363097,76.54126133,62.55357812,0.440455972,1,0.38
0.01115405,0.006496527,0.361592303,0.174446452,0.29775288,85.85678817,2.697725092,65.81774718,50.30858741,0.438272538,1,0.38
0.011983816,0.009096515,0.310164365,0.495972974,0.257225736,78.58411223,2.398723119,178.3711893,51.00622831,0.442305525,1,0.38
0.009116538,0.011418939,0.233285832,0.721131043,0.231294847,73.8939902,1.590456169,238.2617458,52.01099218,0.445693669,1,0.38
0.008470979,0.008953231,0.320525185,0.507861114,0.249819792,76.80256565,2.535327003,228.9935727,52.32692105,0.444061359,1,0.38
0.00931242,0.013931906,0.210717986,0.411975052,0.19576293,131.0927923,1.308620037,86.5249889,44.51919456,0.452668652,1,0.38
0.009534625,0.013011465,0.197246318,0.741387732,0.196331678,91.36926338,1.196407308,161.3116224,50.3411185,0.448742732,1,0.38
0.008728933,0.011260023,0.224503983,0.636060897,0.191003953,84.44813646,1.492746528,80.40969435,56.61756941,0.448051086,1,0.38
